video_id,text,type
wcacZNbPo4E,வணக்கம் anand,code_mixed
wcacZNbPo4E,PC DOC TO SNAKE EYE GAMING: opponent ஏ அவன் தான் ஜெயிக்கணும் னு என்னத்த குடுத்திடுவான். அந்த அளவுக்கு பெரிய ஆட்டக்காரர் இவரு snake eye gaming😉😉🥰🥰,code_mixed
wcacZNbPo4E,பாம்பு கண் விளையாட்டு 🔥,code_mixed
jQ3MFXp-Dp0,"Share with Your Friends!!:
Resident Evil 2 முழுகதை விளக்கம்:
https://youtu.be/lkDlvGoly_8

Resident Evil 4 முழுகதை விளக்கம்:
https://youtu.be/AoUPjeqS4JI

Resident Evil 7 முழுகதை விளக்கம்:
https://youtu.be/O_cQaHku9gE",code_mixed
jQ3MFXp-Dp0,எப்படி BRO laptop la Download panrathu?..😞,code_mixed
jQ3MFXp-Dp0,Bro RE3  Remake எந்த website layum இந்த Game இல்ல BRO ...........Why😥😥😥😥,code_mixed
jQ3MFXp-Dp0,"Kadha nalla irukku game nan daily live pakkuran you tubla ana
 Modhalla un வாய்ஸ் sarilla oru sila varthaigal puriya mattandhu",code_mixed
jQ3MFXp-Dp0,"Share with Your Friends!!:
Resident Evil 2 முழுகதை விளக்கம்:
https://youtu.be/lkDlvGoly_8

Resident Evil 4 முழுகதை விளக்கம்:
https://youtu.be/AoUPjeqS4JI

Resident Evil 7 முழுகதை விளக்கம்:
https://youtu.be/O_cQaHku9gE",code_mixed
jQ3MFXp-Dp0,இந்த படம் நல்லா இருக்கு ஸ்டோரியை கொஞ்சம் மீடியம் ஸ்பீட்ல சொல்லவும்.,pure_tamil
jQ3MFXp-Dp0,Bro RE4 remake வருமா ?,code_mixed
jQ3MFXp-Dp0,"Semma bro...



Channel Name : தமிழ் Story
Content : Horror And Ghost Stories In தமிழ்

Support Us Friends",code_mixed
jQ3MFXp-Dp0,Bro madel of honor 2010 story  ready ஆயிருச்சா bro கமெண்ட் பண்ணுங்க bro i am waiting...,code_mixed
jQ3MFXp-Dp0,"assassin's creed bloodline psp exclusive
psp (Playstation portable), Playstation-அ விட கம்மி power
அதான் மற்ற assassin's creed games-அ run பண்ண முடியாதுன்னு
Psp க்கு தனியா assassin's creed bloodline launch பண்ணாங்க.",code_mixed
C7O_qYMZT7E,"டேய் MG உன்னையும் போட்டு பொலக்க போரானுங்க 😂. இந்த வீடியோ மட்டும் இப்போ trend ஆச்சு... பம்பர நாயகன் , லேப்டாப் டாக்டர் இவர்கள் வரிசையில் இதோ உங்கள் நடப்பு நிகழ்வு நண்பன் 😂😂 அப்டின்னு உன்ன அடிக்க ஸ்டார்ட் பண்ணிருவாய்ங்க 😂",code_mixed
C7O_qYMZT7E,"Techboss பத்தி வீடியோ போடுங்க bro
 யாரு நல்லவங்க யாரு கெட்டவங்க சொல்லுங்க bro",code_mixed
C7O_qYMZT7E,A2d முன்னாடியே இன்ஜினியரிங் ஃபேக்ட் ல  RAM பத்தி அங்கங்க சொல்லி இருக்காங்க இப்போ அத பத்தி டீடெய்லா வை வீடியோவும் போட்டு இருக்காங்க,code_mixed
C7O_qYMZT7E,ஆரோக்கியமான நிகழ்வுகள்,pure_tamil
C7O_qYMZT7E,இந்த PC யை வைச்சு நல்ல உருட்டனும் சரியா.அப்பதான் Rs200 ரூபாய் 500 ஆ மாறும்😂😂😂😂,code_mixed
C7O_qYMZT7E,வெள்ளைச்சாமி அண்ணே 🤣🤣🤣,code_mixed
C7O_qYMZT7E,பல நாளுக்கு பிறகு சிரிச்சுட்டு இருக்கேன் இந்த வீடியோவை பார்த்து 👌👌👌👌👌👌👌👌👌,code_mixed
C7O_qYMZT7E,மொள்ள இறக்கு,pure_tamil
C7O_qYMZT7E,அண்ணா anna ANNA Anna brother BROTHER Brother idhayathulla hidhayathulla IDHAYATHULLA HIDHAYATHULLA,code_mixed
C7O_qYMZT7E,Processor Full structure and Technology பற்றி Full Explanation Video போடுங்க,code_mixed
C7O_qYMZT7E,என்ன பன்றிங்கனு தெரியல.. ஆனா puthusa இருக்குனு,code_mixed
C7O_qYMZT7E,உங்க காண்டாக்ட் நம்பர் குடுங்க,pure_tamil
C7O_qYMZT7E,வண்மம் தெரிகிறது pc doc,code_mixed
C7O_qYMZT7E,இந்த PC யை வைச்சு நல்ல உருட்டனும் சரியா.அப்பதான் Rs200 ரூபாய் 500 ஆ மாறும்😂😂😂😂,code_mixed
C7O_qYMZT7E,1:05 ஏன் ஒயிட்டா இருந்தா நல்லா இருக்குமா,code_mixed
C7O_qYMZT7E,10:34 உருட்டு அண்ணன் தாக்கப்பட்டார்🤣🤣,code_mixed
C7O_qYMZT7E,"நக்கல் யா உனக்கு..VR -அ கொண்டு போய் கலாய்க்கிற....🤣🤣

MG'mind voice:-புண்படுத்திட்டே இருக்கானே😓",code_mixed
C7O_qYMZT7E,🎯🎯Thumbnail ல மதன்கெலரி bg la Wikipedia symbol வச்சிருக்கியே தம்பி..குசும்பு தான...அவர் wikipediala இருந்து காப்பி பேஸ்ட் பண்ணியே vdo post போடுறவர்னு ஊமகுத்து குத்தி காட்டற சம்பவம் தான...👍👍👍 😂😂😂,code_mixed
C7O_qYMZT7E,அடங் கொப்பன் தாமரை பரணில தல முழுக 😂😂♥️,code_mixed
XUQ-tQLYJ0A,அண்ணா என்னோட email id நான் எந்த  device லயும் login பண்ணல என்னோட phone ல இப்போ அந்த email login  பண்ணுனா password incorrect ன்னு வருது password change பண்ணாமுடியல அந்த email id ய recovery பண்ணா என்ன செய்யணும்ன்னு சொல்லுங்க,code_mixed
XUQ-tQLYJ0A,விலை எவ்வளவு?,pure_tamil
XUQ-tQLYJ0A,16:35 சாப்பிட்டு வரேன் னு சொல்லிட்டு ஒரேடியா கெளம்பி போய்ட்டீங்க PC-DOC 🤣🥺,code_mixed
XUQ-tQLYJ0A,3:49 இந்த தம்மாத்துண்டு Fan வாங்குறதுக்கு Table Fan வாங்கிட்டு போய்டலாம் for rs 900 to 1000 rs🤣🤣🤣,code_mixed
XUQ-tQLYJ0A,3:04 விவேகானந்தா மாறி (PC-DOC) நந்தானந்தா🤣🤣,code_mixed
XUQ-tQLYJ0A,இது A2D PC FACTORY இல்ல A2D WATER FACTORY 🤣🤣🤣,code_mixed
XUQ-tQLYJ0A,@mahinabubacker1891  Pc doc nandha: பேசாம நம்ப Johny sins ஆகிடலமா 😁.....,code_mixed
NxQwFn0WVvw,1:28 அன்றே கணித்தார் A2D,code_mixed
NxQwFn0WVvw,"ஆப்பிள் கம்பெனியில் இருந்து வரும் இந்த product குடுக்கிற காசுக்கு worthable இல்லையா இன்று முன்கூட்டியே சொல்லி இருந்தால் பல பேர் நஷ்டம் அடைந்து இருக்க மாட்டார்கள், ஒரு பிராண்டட் கம்பெனி அந்த பிராண்டை மட்டும் வைத்து எந்த ப்ராடக்ட் கொண்டு வந்தாலும் மக்களை வைத்து லாபம் பார்க்கிறார்கள், கடைசியில் மக்கள் தான் முட்டாள் ஆகிறார்கள், மக்கள் தான் விழிப்புடன் செயல்பட வேண்டும்,",code_mixed
NxQwFn0WVvw,"4 ,50, 000 லட்சம் தத்துக்கு நான் mba  fees கட்டுவேன்",code_mixed
NxQwFn0WVvw,அன்றே கனித்தார் A2D😊,code_mixed
NxQwFn0WVvw,"Design vs barrier 😅, மண்டையில இருக்ர கொண்டைய மறந்துட்டானே ஆப்பிள் காரன்😂",code_mixed
NxQwFn0WVvw,உள்ள என்ன இருக்கு.....,pure_tamil
NxQwFn0WVvw,Mark மாமா😅  soliders,code_mixed
NxQwFn0WVvw,Bro நா‌ன் உங்கள் subscriber  ஒரே மொபைலில் 3 டிஸ்பிளே soldering பன்னி work ஆகுதான்னு பார்த்து வீடியோ போடுங்க ❤❤❤❤❤❤,code_mixed
NxQwFn0WVvw,கொஞ்சம் பெருமை பேசுவதும் அனைவருக்கும் அறிவுரை சொல்லி தனக்கு அதிகம் தெரிவது போல் சொல்வது சிறிது குறைத்து கொள்ளவும் . சில நேரங்களில் அது அதிகமாக தெரிகிறது,pure_tamil
NxQwFn0WVvw,இதெல்லாம் வாங்கறதவிட நான் போய் கலைஞர் டிவி பாத்துட்டு ஜாலியா இருப்பேன்,pure_tamil
NxQwFn0WVvw,அண்ணா தினமும் கையடித்தால் தான் தூக்கம் வருகிறது அதை நிறுத்த என்ன பண்ண வேண்டும் ?😞 சரியாவதற்கு தீர்வு சொல்லுங்கள்.,code_mixed
NxQwFn0WVvw,@a2d get grass video poduga bro ஏன்னா எல்லாரும் ஊரை ஏமாத்திட்டு இருக்காங்க கொஞ்சம் இந்த கிக் கிரேஸியா போடுங்க ப்ரோ உங்க நல்லதுக்கு இல்ல இந்த sub  நல்லதுக்கு நான் சொல்றேன்...,code_mixed
NxQwFn0WVvw,அன்றே கணித்தார் A2D என்று நீங்கள் கூறுவீர்கள் என்று நானும் அன்றே சொன்னேன்,code_mixed
NxQwFn0WVvw,I watched this video in my home on tv. My daughter also watched. Will you show this to your sister? Please don't use these கழிசடை memes in your video. And also gp Muthu meme,code_mixed
NxQwFn0WVvw,"இந்த வீடியோ செம fun பு*டையாக உள்ளது. A2D team Ku எனது வாழ்த்துப் பு*டைகள். இதை படிக்கும்போது உங்களுக்கு என்ன உணர்வுப் பு*டை வருகிறதோ அதே உணர்வுப் பு*டை தான் எனக்கும் வருகிறது. என் 5 வயது மகன் இந்த வீடியோவைப் பார்த்துவிட்டு என்னிடம் கேட்டான் அந்த ஸ்கூல் பையன் ஊழல் பு** என்று சொன்னானே அது என்ன வார்த்தை, அதற்கு ஏன் sound  வரவில்லை என்று. நான் சொல்லிக்கொடுக்கவா?",code_mixed
NxQwFn0WVvw,10:23 ஆதி லையே சொன்னேன் வேற மாறியா 😂,code_mixed
NxQwFn0WVvw,"உங்க சேனல்  பாத்ததுக்கு அப்பறம் தான் நல்ல தரமான பொருள், டுபாக்கூர் பொருள் எது எது என்று தெரிந்து கொள்ள முடிகிறது நன்றி",pure_tamil
NxQwFn0WVvw,"அண்ணா நீங்க ஏன் coding சொல்லி தர கூடாது, நீங்க நல்லா புரியர  மாதிரி சொல்லி தரிங்க interest இருந்த video's போடுங்க இப்படிக்கு உங்களின் அன்பு solider",code_mixed
NxQwFn0WVvw,VR headset னா நமக்கு jio vision ne போதும்....,code_mixed
NxQwFn0WVvw,ப்ரோ எனக்கு ஒரு ரூபாய்க்கு தாங்க 😂😂😂😅😅😅,code_mixed
NxQwFn0WVvw,பின்ன என்னப்பா அடக்கம் பண்ணிறலாம்ள 🪦,code_mixed
NxQwFn0WVvw,சோனமுத்தா போச்சா😂,code_mixed
NxQwFn0WVvw,"Dai Nandhaa...😂😮 Sa re ga ma Keypad Caarvan Mobile ah postmodern pannu 😂 ya...

வன்மம் மாரு பண்ணலாம்...🎉

Waiting for ur reply and the Video !?😢",code_mixed
i9YdGh2g-RM,Bro office la எலி வந்த என்ன பண்ணுவிங்க 😂,code_mixed
i9YdGh2g-RM,"வடக்கு நண்பர் சார்பாக வாழ்த்துக்கள், 👍👍👍",code_mixed
i9YdGh2g-RM,"All the work is good but poor wiring and cable management.
looks like குப்பைமேடு",code_mixed
i9YdGh2g-RM,8:06 KK TO PC-DOC என்னோட நிலமையில இருந்து கதை கந்தசாமி கன்டென்ட்ஸ் போட்டு பாரு. என் வேலை ஓட முள் கிரீடம் என்ன னு தெரியும் 🤣🤣🤣,code_mixed
i9YdGh2g-RM,7:43 KK TO PC-DOC இப்போ சந்தோஷமா உனக்கு 🤣🤣,code_mixed
i9YdGh2g-RM,"7:02  பெண்கள்
Some டோலிகள் like:  தொடப்பக்கட்ட பிஞ்சிடும் 🤣🤣🤣",code_mixed
i9YdGh2g-RM,6:11 எடிட்டரின் பரிதாபங்கள் 🥺🥺 editor like:  nalla irundha pc ipo workstation polla irukkae🤣🤣,code_mixed
i9YdGh2g-RM,5:38 camera man விலைகல் 🤣,code_mixed
yXaGTreNv_w,God of war betrayal போடுங்க bro,code_mixed
yXaGTreNv_w,"இந்தக் கதை மற்றும்
அதை விவரித்த தங்களுக்கு நன்றி
மிக அருமை",pure_tamil
yXaGTreNv_w,Bro God hand game கதை sollunga plss......,code_mixed
yXaGTreNv_w,God of war goste of spatra இதோட கதையும் கொஞ்சம் போடுங்க நண்பா,code_mixed
yXaGTreNv_w,Super super bro ரொம்ப சூப்பரா சொன்னீங்க bro ரொம்ப சூப்பர் கதை,code_mixed
yXaGTreNv_w,"உள்ளத்தில் நல்ல உள்ளம் உறங்காதென்பது A2D வகுத்ததடா Kratos பிடிச்சிருந்தா Like பண்ணுடா 

செம Explanation bro 😘😘",code_mixed
jjn4KdAcvNk,"A2D mini PC  வாங்கலாமா ....
M 700
Elite 800 G2 இது மாதிரி எல்லாம் 
நல்லா இருக்குமா..

🙃",code_mixed
jjn4KdAcvNk,Facebook Boomer thaan use பண்ணுறது என்டு சொன்னதுக்கு அங்க Facebook ல poddu கடிச்சுட்டு இருக்காங்க 😂,code_mixed
jjn4KdAcvNk,latency தாமதம்,code_mixed
jjn4KdAcvNk,ப்ரோ நீங்க என்ன phone use panringa pls tell me 🙏🙏,code_mixed
jjn4KdAcvNk,100 ரூபா earphone போட்டு game ஆடும் ரசிகர்கள் சார்பாக video வெற்றிபெற வாழ்த்துக்கள்,code_mixed
jjn4KdAcvNk,8:20 PC-DOC to PH : உதவிக்கு கூப்பிட்டா ரொம்ப நல்ல உபத்தரம் குடுக்குற கண்ணா நீ......😂😂,code_mixed
jjn4KdAcvNk,"5:21 வடக்கு நண்பரை ஆதரிக்கவும் செய்யிறீங்க எதிர்க்கவும் செய்யிறீங்க பிசி-டாக்......
7:13 sidegap la channel promotion......😂",code_mixed
jjn4KdAcvNk,கேகே ஓட Gameplay கந்தசாமி GTA Challenge Series Kku Waiting with New Concepts Top Myths Ellam Bust pannunga KK bro......🥺🥺🥺,code_mixed
jjn4KdAcvNk,Tws Earbuds குண்டூசி போல தான் கூட்டத்துல கீழ போட்டா தேடமுடியாது எனக்கு இதுல அனுபவம் இருக்கு Govt Bus la Foodboard அடிச்சிட்டே காலேஜ் போகும் போது பாட்டு கேட்டேன் அப்போ Tws Earbuds தவறி கீழ விழுந்திருச்சி பிசி-டாக் இப்போ தான் Wired Earphones க்கு மாறி யூஸ் பண்றேன்.......🥺🥺🥺🥺,code_mixed
jjn4KdAcvNk,TWS பப்ஜில ட்ரை பண்ணுங்க ப்ரோ....ஏன்னா அதுல தான் ரியல் லேட்டன்ஸி நல்லா தெரியும்...நான் ஒரு TWS ஹெட்செட் 45MS வாங்கி லேட்டன்ஸி இருந்துச்சு...பப்ஜில தான் ரியலா தெரியுது லேட்டன்ஸி இருக்கா இல்லையானு,code_mixed
jjn4KdAcvNk,Bro 700k கு YOUTUBE BANNER மாத்துங்க AND CELEBRATION எங்க,code_mixed
uSnQnKtRCK0,வாத்தியார் கார் பாகங்கள் 😅😅😅😅,code_mixed
uSnQnKtRCK0,அருமை 🌋,code_mixed
uSnQnKtRCK0,இரண்டு வாரமாக ஒரு 25 ஆயிரம் மதிப்புள்ள கணினி விவரக்குறிப்பு தர இயலாத ஏ டுடி சேனல் வாட்ஸ் அப் அட்மின் சார்பாக இந்த வீடியோ வெற்றி பெற வாழ்த்துக்கள்,code_mixed
uSnQnKtRCK0,இதைப்போலவே நிறைய காணொளிகள்  போடவும் கேகே அண்ணா ❤,code_mixed
uSnQnKtRCK0,தமிழ்ல GTA San Andreas ah Vara level 😮  kk bro❤❤❤,code_mixed
uSnQnKtRCK0,"Bro, இந்த file a upload பண்ணுங்க bro ப்ளீஸ்",code_mixed
uSnQnKtRCK0,5:15 ஒக்காலி மெடிக்கல் க்ளினிக் 😂😂😂,code_mixed
uSnQnKtRCK0,எல்லாரும் game tha editi panni போடுவாங்க நீங்க கேம் யே editi panni podaranka mass bro ❤️❤️👏👏👏👏 அப்புறம் எப்படி game edti பண்ணறது video போட்டுக்க,code_mixed
uSnQnKtRCK0,தெனாவட்டு சந்தோஷ் வேற லெவல்😂😂😂😂😂😂😂😂😂😂😂😂😂❤❤❤❤❤❤❤❤ தலைவன் வெற ரகம் பார்த்து உசாரு🥵🥵🥵❤❤🥵🔥🔥🔥🔥🔥🔥🔥 2:50,code_mixed
uSnQnKtRCK0,ஆட்டோகாரன் பாட்டு ரசிகர்கர்கள் சார்பாக வீடியோ வெற்றி பெற வாழ்த்துக்கள்,pure_tamil
uSnQnKtRCK0,Gta 5 தான் பிடிக்கும்,code_mixed
uSnQnKtRCK0,Kk Bro Unga boomer mama பற்றி வீடியோ போடுங்க,code_mixed
uSnQnKtRCK0,Vice cityக்கும் mod podunga bro....,code_mixed
uSnQnKtRCK0,ஒக்காலி மெடிக்கல் 🤣🤣🤣🤣🤣,code_mixed
uSnQnKtRCK0,"Video good, 👍 continue பண்ணுங்க",code_mixed
uSnQnKtRCK0,இந்த மாதிரி gameplay Video நெறய போடுங்க ப்ரோ❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 வெயிட்டிங் For your வீடியோ,code_mixed
uSnQnKtRCK0,இந்த மாதிரி gameplay Video நெறய போடுங்க ப்ரோ❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😊,code_mixed
uSnQnKtRCK0,இந்த மாதிரி gameplay Video நெறய போடுங்க ப்ரோ  ❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,code_mixed
uSnQnKtRCK0,இந்த மாதிரி gameplay Video நெறய போடுங்க ப்ரோ❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,code_mixed
uSnQnKtRCK0,உங்கள் முயற்சிக்கு வாழ்த்துக்கள்,pure_tamil
uSnQnKtRCK0,0:30 அப்பிடியல்லாம் ஒன்னும் இல்லையே... 🤣,code_mixed
uSnQnKtRCK0,14:29 என்ன புதுபேட்ட buildupபா உன் ஆள அப்படியே  chloroform போட்டு கடத்திட்டு போய்டுவேன்,code_mixed
uSnQnKtRCK0,வாழ்த்துக்கள் நண்பா,pure_tamil
uSnQnKtRCK0,5:16 ஒக்காலி மெடிக்கல் க்ளினிக்😂😂😂..!!!,code_mixed
Y5_1dCKXMgc,ஆமா சாமி,pure_tamil
Y5_1dCKXMgc,ஆமா சாமி,pure_tamil
Y5_1dCKXMgc,Telegram இருக்க பயம் ஏன் 😂😂😂,code_mixed
Y5_1dCKXMgc,Bro UC BROWSER  pathi போடுங்க 😂😂😂 purinjavanga like பண்ணுங்க 😂😂,code_mixed
Y5_1dCKXMgc,"Bittorent, Flashget, utorrent, zbigzனு எல்லாத்தையும் use பண்ணவங்க நாங்க",code_mixed
Y5_1dCKXMgc,அருமை...,pure_tamil
Y5_1dCKXMgc,ஆமா ஜாமி,pure_tamil
Y5_1dCKXMgc,Yow kகே வ்ரோ.. my previous comment got highest likes so எதுனா பாத்து பண்ணு vroo! Iyam good pirate ☠️,code_mixed
Y5_1dCKXMgc,அந்த ஆளுக்கு நீங்க தான் அண்ணனா.. நான்கூடந நீங்கதான் தம்பின்னு நினச்சேன். நீங்க soft ah பேசுறீங்க. அவரு opposite,code_mixed
Y5_1dCKXMgc,Clash of clans game ah பற்றி ஒரு வீடியோ,code_mixed
Y5_1dCKXMgc,Tamil rockers சார்பாக இந்த வீடியோ வெற்றி பெற வாழ்த்துக்கள்,code_mixed
Y5_1dCKXMgc,Tamilrockers எப்போது ஆரம்பித்ததோ அப்போது இருந்து அனைத்து torrent use செய்து விட்டேன் செய்து கொண்டு இருக்கிறேன்.🎉,code_mixed
Y5_1dCKXMgc,தெய்வம்,pure_tamil
Y5_1dCKXMgc,Bro laptop la game play panrathuku processor ag ella  graphics card important ah plz answer me....  இரண்டும் எதுக்கு பயன்படுகிறது....???,code_mixed
Y5_1dCKXMgc,Bro laptop la game play panrathuku processor ag ella  graphics card important ah plz answer me....  இரண்டும் எதுக்கு பயன்படுகிறது....???,code_mixed
Y5_1dCKXMgc,Bro laptop la game play panrathuku processor ag ella  graphics card important ah plz answer me....  இரண்டும் எதுக்கு பயன்படுகிறது....???,code_mixed
Y5_1dCKXMgc,அய்யா Torrent என்றால் என்ன?,code_mixed
Y5_1dCKXMgc,மிக சிறப்பு,pure_tamil
Y5_1dCKXMgc,"❤I am your big solder🪖 , onnga all video pathurukke bro😁, pls Naruto குறியிடு கந்தசாமி podunga bro❤❤❤❤❤",code_mixed
Y5_1dCKXMgc,ஆமாஞ்சாமி,pure_tamil
Y5_1dCKXMgc,தம்பி வணக்கம் இதை போன்ற video களை உருவாக்கும் போது மிகவும் கவனமாக இருங்கள் torrent மற்றும் அதன் பயன்பாடு மற்றும் அது தொடர்பான தவவல்களை குடுக்கும் முன் மிகவும் கவனமாக செயல்படுங்கள் google நிறுவனம் தனக்கு எதிரான நிலைப்பாடு என இது போன்ற வீடியோ களை நினைக்கிறது இதற்கு நல்ல உதரணம் tamil tech tamilselvan அவரின் chennal 3 நாட்களுக்கு முடக்க பட்டது இது குறித்து ஆய்வு பணிக்காக google நிறுவனத்தின் banglore அலுவலகத்தில் கேட்ட போது சரியான முறையில் பதில் அளிக்கவில்லை எனவே கவனம் தங்களின் வீடியோ கள் மிகவும் அருமையாக உள்ளது,code_mixed
Y5_1dCKXMgc,Pro கொஞ்ச நாள்ல Net flix ன் முடிவு காலம்னு ஒரு வீடியோ போடுங்கள்,code_mixed
Y5_1dCKXMgc,இப்ப கூட காந்தாரா படம் டவுன்லோட் பண்ணிட்டு தான் வந்தேன்.. நாளைக்கு பாக்கனும் (திட்டாதீர்கள் தியேட்டர் ல பாத்த படம் தான்),code_mixed
Y5_1dCKXMgc,ஆமாங்கசாமி flud torrent,code_mixed
Y5_1dCKXMgc,"நானும் இதை கேட்டிருந்தேன், இதை போட்டதர்க்கு நன்றி",pure_tamil
Y5_1dCKXMgc,ஆமா சாமி,pure_tamil
Y5_1dCKXMgc,புது மாப்பிள்ளைக்கு வணக்கம் 👑🙌🙂,code_mixed
Y5_1dCKXMgc,VPN ஆல் ஏற்படும் பின்விளைவுகள் பத்தி விழிப்புணர்வு வீடியோ பதிவு போடுங்கள் கேகே ப்ரோ........🥺🥺🥺,code_mixed
-ao1W5gn23s,இந்த ஆபெர் மதுரைல irukka,code_mixed
-ao1W5gn23s,தண்ணி போட்டச்சுனா மூடிட்டு போ bro,code_mixed
-ao1W5gn23s,கடைசில Vmc ஹனீபா கேசரி சாப்டது 😂😂😂,code_mixed
-ao1W5gn23s,ஒவ்வொரு மாதமும் trial கிடைக்குமா boss 😅😅,code_mixed
-ao1W5gn23s,"11:42 என்ன Bro.. இப்ப நீங்க சொல்றதுதான் புது உருட்டா இருக்கு உங்க Style-ல சொல்லனும்னா """"misleading"""" 3,000 ரூபாய்க்கு full set assemble பண்ணி குடுக்கிறாங்க. புது Purifier 10,000 RS ஆகும்னு சொல்லாதீங்க 3,000 RS-ல இருந்தே வாங்க முடியும். Full family-க்கு unlimited water use பண்ணலாம்.",code_mixed
-ao1W5gn23s,பையா கைல தீம்கா கரை வச்சிருக்கிற 😡😡😡,code_mixed
-ao1W5gn23s,மழைநீர் என்ன டிடிஎஸ் உள்ளது டிடிஎஸ் அடிப்படையில் மழைநீர் குடிக்க உகந்ததா இல்லையா,pure_tamil
-ao1W5gn23s,டேய் எடிட்டர் புண்டை ஓக்கர சத்தம் நிறுத்துடா பசங்க பாப்பாங்க❤❤❤❤❤,code_mixed
-ao1W5gn23s,"இருக்கிற ஏரி, ஆறு, குளத்தில் எல்லாம் மனித கழிவு, தொழிற்சாலை கழிவுகளை கலந்துவிட்டு, திரும்ப காசு குடுத்து தண்ணிய சுத்தம் பண்ணி குடிக்கிற பெரிய அறிவாளி கூட்டம், மனிதர்கள்.",pure_tamil
-ao1W5gn23s,"""இது நல்லாருக்கே""  மீட்டரை துண்டித்தால் கட்டணம் செலுத்த வேண்டாம்",code_mixed
-ao1W5gn23s,"Soldier: ROனா என்னானா இருக்கறத எடுத்துட்டு புதுசா ஒன்ன சேக்கறது.

Ganesa mind voice: தண்ணிகேனை தூக்கி எறிஞ்சிட்டு இந்த டப்பாவ வாங்கி மாட்டறது..",code_mixed
-ao1W5gn23s,சில நேரங்கள் கழித்து 😂😂😂,code_mixed
-ao1W5gn23s,Myv3 ads is real or fack  இதை பற்றி ஒரு video போடுங்க bro,code_mixed
-ao1W5gn23s,00:56 என் இனம்மடா தம்பி நீ😅,code_mixed
-ao1W5gn23s,General Yes sir சொல்ட்ஜர்ஸ் ready.....,code_mixed
-ao1W5gn23s,தண்ணிக்கு காசு எங்க‌வீட்டுல சாதரணமான பில்டர் உள்ளது அதே போதும்,code_mixed
-ao1W5gn23s,"ப்ரோ feed TDS பொருத்து கன்டன்செட் TDS கிடைக்கும் நம்ம அதற்கு தகுந்த மெம்பரின் போட்டா ro  சரியான life கிடைக்கும் இந்த RO முதலில் கண்டு பிடிக்கப்பட்டது கடல் நீரை  சுத்திகரிக்த்தான் கண்டுபிடிக்கப்பட்டது கடல் TDS MAXIMUM 80,000 முதல் 1,00000 வரை இருக்கும் இதை சுத்திகரிப்பு செய்யும் போது அதன் அழுத்தம் பொருத்து TDS மாறுபடும் நன்றி 👍🙏😀",code_mixed
-ao1W5gn23s,Bro அவருக்கு ps 5 வாங்கி குடு bro பாவம்,code_mixed
HQYDiPgCsTs,குறியீடு கந்தசாமி😂,code_mixed
HQYDiPgCsTs,@gamespediatamil1463  அது எப்படி create pannanga adhu  than,code_mixed
HQYDiPgCsTs,Bro நீங்க ஏன் Intel i9 processor use பண்டை மாட்டிக்கிறீங்க,code_mixed
HQYDiPgCsTs,Bro. Mafia 2la  அமானுசய குறீயீடு பொடுங்க bro,code_mixed
HQYDiPgCsTs,Bro ennaku granny game la குறியீடுகள் video podunga please,code_mixed
HQYDiPgCsTs,அண்ணா Gta கேம்களில் எது சிறந்தது Video,code_mixed
HQYDiPgCsTs,தயவசெய்து Fake thumbnail போடத்திங்க.,code_mixed
HQYDiPgCsTs,Bro free fire முழக்கம் pannuga bro please bro please,code_mixed
XdrOt3CDIJE,இதுக்குனா chicken riceஎ சாப்டுடுவ  40ரூபாய்ல,code_mixed
XdrOt3CDIJE,Georgeக்கு திட்ர வார்த்த சட்டி உங்களுக்கென்ன தலைல கட்டி?,code_mixed
XdrOt3CDIJE,திருமண நல்வாழ்த்துகள்🎉,code_mixed
XdrOt3CDIJE,நீங்க எதைக் கொடுத்தாலும் நான் ஆட்ட மாட்டேன் bro😂,code_mixed
XdrOt3CDIJE,திருமணம் ❤️❤️🤩🎉💥✨💫,code_mixed
XdrOt3CDIJE,"1. Street fighter 
2. Castlevania 
3. Red Dead Redemption 2 
4. Batman timeline 
5. Assassin's Creed Brotherhood 
               இந்த game stories வேண்டும் ரொம்ப நாளாக கேட்கிறேன் சண்முகம் அண்ணா",code_mixed
XdrOt3CDIJE,புதுமாப்பிள்ளை கே.கே. KU மகிழ்ச்சியான திருமண வாழ்க்கை ku valthukal🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤,code_mixed
XdrOt3CDIJE,"2007 வரை san Andreas - கு japan-ல் என்ன நிலமை 
KK's pov : 27/04/2023 இதுக்கு அப்பரம் வீட்டில் எனக்கு என்ன நிலமை",code_mixed
XdrOt3CDIJE,லைக் போட்டுட்டேன் ப்ரோ...,pure_tamil
XdrOt3CDIJE,Iyoo அந்த Prince of Persia அழிஞ்சதன் கதய இப்பவாச்சும் சொல்லுயா... 🙏🥺,code_mixed
XdrOt3CDIJE,GTA இறக்கு பிடுக்கும்,code_mixed
XdrOt3CDIJE,திருமண வாழ்த்துக்கள் திரு Kk 😍😍😍😍,code_mixed
XdrOt3CDIJE,Kk bro ன் தீவிரமான ரசிகன் நான் ❤❤❤,code_mixed
